time,roll_acceleration
34.99000000000004,542.922098509337
35.000000000000036,1262.5603551675204
35.01000000000003,1853.5101957268778
35.02000000000003,2161.4150288510123
35.03000000000004,2173.3255450515076
35.040000000000035,1917.5657612633681
35.05000000000003,1435.0546200871904
35.06000000000003,766.4681891605039
35.070000000000036,30.837483106889575
35.080000000000034,-687.9053333615052
35.09000000000003,-1235.043879012137
35.10000000000004,-1626.6426802333033
35.110000000000035,-1848.9927507953003
35.12000000000003,-1876.4639368174087
35.13000000000003,-1730.1447838074614
35.140000000000036,-1434.740789450685
35.150000000000034,-1001.9573271065517
35.16000000000003,-495.7195675308143
35.17000000000004,9.789736597151789
35.180000000000035,434.2211065889687
35.19000000000003,707.6015866463262
35.20000000000003,924.3330897269375
35.210000000000036,1181.6391183443486
35.220000000000034,1444.1908182240047
35.23000000000003,1669.2266775372689
35.24000000000004,1891.4812994456158
35.250000000000036,2115.0794495015657
35.26000000000003,2335.1750218788507
35.27000000000003,2603.7390068199143
35.28000000000004,2818.1149437519857
35.290000000000035,3040.756606364214
35.30000000000003,3078.0615197011634
35.31000000000004,2773.429267773551
35.320000000000036,2265.3636695183372
35.330000000000034,1530.2967174332002
35.34000000000003,608.4881712957626
35.35000000000004,-406.0351133829676
35.360000000000035,-1443.9220785496661
35.37000000000003,-2401.7822773230173
35.38000000000004,-3057.9409546843312
35.390000000000036,-3408.7503334469056
35.400000000000034,-3349.382667176404
35.41000000000003,-2804.4264204812134
35.42000000000004,-1897.636264253942
35.430000000000035,-770.2668680224617
35.44000000000003,535.7360376775216
35.45000000000003,1909.8097602936402
35.460000000000036,3162.2221354680114
35.470000000000034,4164.404956823641
35.48000000000003,4744.4364905878265
35.49000000000004,4911.2147838089595
35.500000000000036,4590.290802196553
35.51000000000003,3684.0244274461234
35.52000000000003,2384.6476197605098
35.53000000000004,847.3194449242122
35.540000000000035,-918.9385784012156
35.55000000000003,-2711.032650168523
35.56000000000004,-4413.607927743975
35.570000000000036,-5861.914011315876
35.580000000000034,-6912.6071511043565
35.59000000000003,-7556.547183014882
35.60000000000004,-7654.748692961682
35.610000000000035,-7066.940553018231
35.62000000000003,-6019.2942862440905
35.63000000000004,-4732.492183946138
35.640000000000036,-3257.569847530615
35.650000000000034,-1673.8626287544037
35.66000000000003,-204.06353622820185
35.67000000000004,988.5542549484094
35.680000000000035,1839.7041699971487
35.69000000000003,2340.1746692374745
35.70000000000003,2349.6892254930767
35.710000000000036,1916.686204705622
35.720000000000034,1169.2091930001163
35.73000000000003,341.0452264742803
35.74000000000004,-602.9305454985155
35.750000000000036,-1536.0770555846616
35.76000000000003,-2326.2114364896997
35.77000000000003,-2818.572870110308
35.78000000000004,-2943.5225457249544
35.790000000000035,-2875.9979311290977
35.80000000000003,-2672.374552752261
35.81000000000004,-2410.405244500663
35.820000000000036,-2143.3276194712735
35.830000000000034,-2050.4131768325083
35.84000000000003,-2041.450176157409
35.85000000000004,-1975.5288661745092
35.860000000000035,-1905.2024664897963
35.87000000000003,-1961.3672807663522
35.88000000000004,-2086.0762615169187
35.890000000000036,-2107.1111970198094
35.900000000000034,-2145.3251476452238
35.91000000000003,-2047.6024068125541
35.92000000000004,-1755.9835767644959
35.930000000000035,-1226.4804806908899
35.94000000000003,-739.3431808366311
35.95000000000004,-366.08480932759403
35.960000000000036,-10.932078722153543
35.970000000000034,368.0896460343845
35.98000000000003,714.0179294732676
35.99000000000004,1072.312123915531
36.000000000000036,1442.4825254720934
36.01000000000003,1812.6548384178902
36.02000000000004,2253.2566552456537
36.03000000000004,2725.3662021266273
36.040000000000035,3201.0623553042915
36.05000000000003,3649.1199648652096
36.06000000000004,3919.593647138663
36.070000000000036,3917.5084569086484
36.080000000000034,3577.8528117095993
36.09000000000003,3078.9600256503727
36.10000000000004,2384.5337344800073
36.110000000000035,1658.2090742475234
36.12000000000003,947.3770650617818
36.13000000000004,335.5323861738416
36.140000000000036,-177.04338169908974
36.150000000000034,-612.2716520601949
36.16000000000003,-834.0345327153968
36.17000000000004,-585.0593597902604
36.180000000000035,-51.77187077523944
36.19000000000003,654.1096193795479
36.20000000000004,1518.653826656613
36.210000000000036,2374.1796815076423
36.220000000000034,3148.5013403552116
36.23000000000003,3612.233367578659
36.24000000000004,3795.14776492264
36.250000000000036,3654.0094661063085
36.26000000000003,3170.107511059423
36.27000000000004,2285.0336889192968
36.28000000000004,1138.4677599422305
36.290000000000035,-183.1380772755141
36.30000000000003,-1415.0550876399584
36.31000000000004,-2338.9166805030386
36.320000000000036,-2851.35562031675
36.330000000000034,-3072.2717802470997
36.34000000000003,-2901.303118804021
36.35000000000004,-2571.7997094194607
36.360000000000035,-2038.1129850461155
36.37000000000003,-1046.7936635570832
36.38000000000004,280.9026678819318
36.390000000000036,1691.117244312678
36.400000000000034,3025.941308408503
36.41000000000003,4150.664069106544
36.42000000000004,5062.672231360347
36.430000000000035,5723.984273106782
36.44000000000003,6115.601362518629
36.45000000000004,6091.439532739281
36.460000000000036,5656.153653261351
36.470000000000034,4505.250238081665
36.48000000000003,2839.548616130442
36.49000000000004,714.331596718247
36.500000000000036,-1551.2915070651652
36.51000000000003,-3670.736252410828
36.52000000000004,-5328.308438545556
36.53000000000004,-6320.719258393955
36.540000000000035,-6424.795429480376
36.55000000000003,-5741.553415865696
36.56000000000004,-4533.785814654094
36.570000000000036,-2951.747324129833
36.580000000000034,-1259.1827558237676
36.59000000000004,462.8787057590508
36.60000000000004,1993.5754628328805
36.610000000000035,3188.385870994726
36.62000000000003,3948.156682753463
36.63000000000004,4298.422879365698
36.640000000000036,4157.805423052491
36.650000000000034,3816.9226039931327
36.66000000000004,3400.8007819622176
36.67000000000004,2918.074425340441
36.680000000000035,2463.0701699303777
36.69000000000003,1989.6577605593027
36.70000000000004,1447.5270415093253
36.710000000000036,923.6451549176098
36.720000000000034,429.79971587035493
36.73000000000003,-91.88186713507183
36.74000000000004,-518.2376767268253
36.750000000000036,-829.0926675758612
36.76000000000003,-1106.0546045254744
36.77000000000004,-1277.8246358836407
36.78000000000004,-1303.3492293079908
36.790000000000035,-1105.5596077471803
36.80000000000003,-667.6001766694238
36.81000000000004,11.997849658136762
36.820000000000036,810.5399280146996
36.830000000000034,1744.5301657360155
36.84000000000004,2572.6212855244926
36.85000000000004,3200.9376549565904
36.860000000000035,3681.819793798666
36.87000000000003,3931.31586311171
36.88000000000004,3949.865069394273
36.890000000000036,3731.4022718799492
36.900000000000034,3297.6105333931064
36.91000000000004,2725.616202317509
36.92000000000004,2122.4496024606374
36.930000000000035,1360.3607706357805
36.94000000000003,671.9108738605432
36.95000000000004,180.3723834443427
36.960000000000036,-162.09535463466048
36.970000000000034,-325.0953859849819
36.98000000000003,-264.74450183951086
36.99000000000004,-28.68623562435809
37.000000000000036,240.0206337641139
37.01000000000003,566.6120305032294
37.02000000000004,859.096543960783
37.03000000000004,1109.3201308307428
37.040000000000035,1269.481614590305
37.05000000000003,1110.9824775185505
37.06000000000004,680.8636981839272
37.070000000000036,115.46099961814087
37.080000000000034,-568.1681979393726
37.09000000000004,-1319.128975433926
37.10000000000004,-1951.2463840455712
37.110000000000035,-2423.8919143826283
37.12000000000003,-2731.0213160576254
37.13000000000004,-2869.731583565792
37.140000000000036,-2886.8913642525954
37.150000000000034,-2872.882053330983
37.16000000000004,-2846.4820939985825
37.17000000000004,-2745.8460911934617
37.180000000000035,-2600.5260575813104
37.19000000000003,-2431.4190336030683
37.20000000000004,-2201.754861377279
37.210000000000036,-1984.2538777812806
37.220000000000034,-1775.3307534010169
37.23000000000004,-1531.287451527042
37.24000000000004,-1181.201902035965
37.250000000000036,-755.6398866806179
37.26000000000003,-341.3844471611192
37.27000000000004,-43.601610509458474
37.28000000000004,97.48324149758642
37.290000000000035,44.529369364635
37.30000000000004,-94.57101910173273
37.31000000000004,-254.88388982814445
37.320000000000036,-403.09042767304135
37.330000000000034,-407.13682156758364
37.34000000000004,-242.29787290874125
37.35000000000004,-26.43790535333183
37.360000000000035,188.52701960595604
37.37000000000003,446.43151816245535
37.38000000000004,737.9112070425538
37.390000000000036,957.7248689892849
37.400000000000034,1087.3862560153004
37.41000000000004,1093.3577715998188
37.42000000000004,960.2685827576826
37.430000000000035,586.345384137913
37.44000000000003,94.5832993619759
37.45000000000004,-338.1892451996511
37.460000000000036,-631.3739035178941
