time,roll_acceleration
34.99000000000004,760.6905210318888
35.000000000000036,586.8665022106834
35.01000000000003,345.0540884310267
35.02000000000003,83.7338851362273
35.03000000000004,-86.3484668627798
35.040000000000035,-157.32920518781884
35.05000000000003,-71.89432998510976
35.06000000000003,45.704160821679245
35.070000000000036,153.18578828086584
35.080000000000034,254.37323625955915
35.09000000000003,249.31162196290683
35.10000000000004,159.12555833644421
35.110000000000035,94.56143025085869
35.12000000000003,-41.17865118389139
35.13000000000003,-291.7459893466592
35.140000000000036,-608.452317295682
35.150000000000034,-968.6214373939401
35.16000000000003,-1282.4160167762716
35.17000000000004,-1418.8802637110853
35.180000000000035,-1459.2367057467493
35.19000000000003,-1350.7997322824424
35.20000000000003,-1189.1534541609362
35.210000000000036,-1052.6367458293282
35.220000000000034,-884.7341445092724
35.23000000000003,-660.4246364100727
35.24000000000004,-388.4019325115166
35.250000000000036,-92.75976396016189
35.26000000000003,170.72581261070326
35.27000000000003,332.6030715911028
35.28000000000004,458.37418796849846
35.290000000000035,469.95854066936
35.30000000000003,378.6900936861289
35.31000000000004,323.0915610170178
35.320000000000036,378.4192862781449
35.330000000000034,421.6626511792153
35.34000000000003,473.945645907194
35.35000000000004,518.8718625923767
35.360000000000035,640.3468845808508
35.37000000000003,858.4344543279967
35.38000000000004,1020.2102703852662
35.390000000000036,1193.5263856765519
35.400000000000034,1361.9943072570609
35.41000000000003,1310.0955616830022
35.42000000000004,1053.3902812549777
35.430000000000035,687.4910403128239
35.44000000000003,264.8532453431462
35.45000000000003,-213.44901541384442
35.460000000000036,-743.3294132622249
35.470000000000034,-1173.270198482363
35.48000000000003,-1448.3968335435216
35.49000000000004,-1531.241120638624
35.500000000000036,-1512.615097155249
35.51000000000003,-1376.2410926383955
35.52000000000003,-1144.3228225198316
35.53000000000004,-909.1901184547227
35.540000000000035,-627.993235534309
35.55000000000003,-406.14091469526073
35.56000000000004,-216.8373652706365
35.570000000000036,-78.92285708478761
35.580000000000034,-5.257124487181272
35.59000000000003,126.74032588987393
35.60000000000004,426.58255374519786
35.610000000000035,767.6054777316682
35.62000000000003,1070.8238094157753
35.63000000000004,1300.2650033686807
35.640000000000036,1280.5958332581592
35.650000000000034,1005.7960786635495
35.66000000000003,532.6442762197831
35.67000000000004,-92.0425771021829
35.680000000000035,-895.1665320407463
35.69000000000003,-1756.163299301678
35.70000000000003,-2663.467897561304
35.710000000000036,-3441.7860725607516
35.720000000000034,-3953.356799095914
35.73000000000003,-4151.159307911289
35.74000000000004,-3815.8048854713907
35.750000000000036,-2955.8944572097075
35.76000000000003,-1682.80930517143
35.77000000000003,-228.83877806861642
35.78000000000004,1187.890053600708
35.790000000000035,2378.3403816487053
35.80000000000003,3193.8888006825396
35.81000000000004,3439.267102822553
35.820000000000036,3191.2731472801192
35.830000000000034,2575.584973386736
35.84000000000003,1634.8695414891251
35.85000000000004,376.71867229424396
35.860000000000035,-917.0673112557421
35.87000000000003,-2143.6293742272856
35.88000000000004,-3239.110509483538
35.890000000000036,-3930.491866665121
35.900000000000034,-4137.573992686906
35.91000000000003,-3866.860939327366
35.92000000000004,-3122.9138908939776
35.930000000000035,-1927.358211862984
35.94000000000003,-448.8521710592902
35.95000000000004,1163.4520512623217
35.960000000000036,2691.142128029343
35.970000000000034,4011.8820050470094
35.98000000000003,5008.823485124679
35.99000000000004,5486.983820802289
36.000000000000036,5461.805167487352
36.01000000000003,4819.658983690081
36.02000000000004,3566.561348094469
36.03000000000004,1788.9640441711035
36.040000000000035,-371.53499885916676
36.05000000000003,-2603.0504483441305
36.06000000000004,-4597.779595135898
36.070000000000036,-6028.948252768898
36.080000000000034,-6795.857393833297
36.09000000000003,-6842.550862016752
36.10000000000004,-6272.25742406957
36.110000000000035,-5136.097581632265
36.12000000000003,-3786.5941258877683
36.13000000000004,-2241.168785398497
36.140000000000036,-851.8469994961756
36.150000000000034,343.54101182308915
36.16000000000003,1156.6746979915058
36.17000000000004,1664.2396507393164
36.180000000000035,1938.559895046683
36.19000000000003,2108.8845957141857
36.20000000000004,2344.961462415246
36.210000000000036,2444.5019290121904
36.220000000000034,2431.264492004516
36.23000000000003,2369.4798062619416
36.24000000000004,2196.764151813791
36.250000000000036,1824.7740950943946
36.26000000000003,1111.9857483539668
36.27000000000004,184.97617835839233
36.28000000000004,-898.5107088143204
36.290000000000035,-2050.213518315819
36.30000000000003,-3236.9927545296314
36.31000000000004,-4129.78862297714
36.320000000000036,-4750.694077907562
36.330000000000034,-4978.6499216413295
36.34000000000003,-4944.744931389406
36.35000000000004,-4602.831379905698
36.360000000000035,-3922.3969183010013
36.37000000000003,-2846.1194277648788
36.38000000000004,-1617.8487737048583
36.390000000000036,-342.2382945634065
36.400000000000034,1059.4670466533223
36.41000000000003,2322.387568386052
36.42000000000004,3338.636682775934
36.430000000000035,4082.0686599165124
36.44000000000003,4509.5752927988115
36.45000000000004,4447.033029348984
36.460000000000036,3761.7739944194614
36.470000000000034,2664.937830458866
36.48000000000003,1288.5556865258984
36.49000000000004,-257.9786887968476
36.500000000000036,-1830.356149901476
36.51000000000003,-3021.410008690686
36.52000000000004,-3635.149027391215
36.53000000000004,-3476.887782448511
36.540000000000035,-2550.1228778549635
36.55000000000003,-1056.5546762579322
36.56000000000004,676.8951226157618
36.570000000000036,2337.688687689055
36.580000000000034,3702.7124181632576
36.59000000000004,4638.679648548345
36.60000000000004,5107.920322757522
36.610000000000035,5075.212051271082
36.62000000000003,4553.330782568439
36.63000000000004,3688.467204332483
36.640000000000036,2678.0917400998906
36.650000000000034,1763.4832869293807
36.66000000000004,883.8292137849296
36.67000000000004,294.1484285418507
36.680000000000035,128.81225517075848
36.69000000000003,152.8676274476368
36.70000000000004,111.98083196391462
36.710000000000036,195.2668210874078
36.720000000000034,317.6686471741072
36.73000000000003,370.07964633751584
36.74000000000004,468.98152942806473
36.750000000000036,865.8268429687581
36.76000000000003,1583.9242496808624
36.77000000000004,2483.5766275793285
36.78000000000004,3356.5220964357723
36.790000000000035,4165.158020030574
36.80000000000003,4754.788976442488
36.81000000000004,4956.731313391695
36.820000000000036,4785.140105360134
36.830000000000034,4188.408221608191
36.84000000000004,3102.6839243791633
36.85000000000004,1785.915836031453
36.860000000000035,265.7911534948932
36.87000000000003,-1310.1688499117154
36.88000000000004,-2472.725874750683
36.890000000000036,-3139.455731617958
36.900000000000034,-3466.701727334412
36.91000000000004,-3251.056429802244
36.92000000000004,-2493.2492065502875
36.930000000000035,-1447.859075906669
36.94000000000003,-297.5297449204028
36.95000000000004,884.4413649834486
36.960000000000036,1948.2539338379063
36.970000000000034,2814.0895618692302
36.98000000000003,3288.962779463912
36.99000000000004,3513.020400538513
37.000000000000036,3488.237594888717
37.01000000000003,3248.8467613461617
37.02000000000004,2859.0161244675987
37.03000000000004,2400.053888563281
37.040000000000035,1805.0979891446905
37.05000000000003,1156.045004267474
37.06000000000004,435.26245353204956
37.070000000000036,-276.2759274596875
37.080000000000034,-880.1009522084051
37.09000000000004,-1384.3790276697287
37.10000000000004,-1799.7154579035757
37.110000000000035,-2078.5261800984777
37.12000000000003,-2205.575632415178
37.13000000000004,-2280.6170273297366
37.140000000000036,-2250.956173591216
37.150000000000034,-2098.523335819679
37.16000000000004,-1853.2953586115925
37.17000000000004,-1522.9154210313309
37.180000000000035,-1177.2512158783609
37.19000000000003,-825.3458163835224
37.20000000000004,-530.8763477019971
37.210000000000036,-444.3343629315856
